Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2012,1,NE,21,6.0,Cincinnati,65.0,11.0,Texas,59.0,41.0,42.0,BE,16.03,109.5,93.5,62.9,6.9,105.7,98.8,3.2,6.8,26.0,11.0,68.2,61.5,6.65,6.28,4.55,8.38,12.93,-0.3152173913043478,B12,15.9,112.9,97.0,64.9,8.45,107.8,99.4,6.3,4.0,20.0,14.0,72.6,66.8,5.88,8.12,8.0,6.0,14.0,-0.0517241379310344
2012,1,NE,22,3.0,Florida St.,66.0,14.0,St. Bonaventure,63.0,43.0,44.0,ACC,17.14,107.6,90.4,66.6,7.54,106.9,99.4,4.5,7.4,25.0,10.0,69.8,62.9,6.91,7.62,6.0,8.54,14.53,0.0784774436090225,A10,11.78,110.6,98.9,63.0,3.83,104.9,101.1,3.5,3.9,20.0,12.0,70.4,65.0,5.41,2.84,3.67,4.57,8.25,-0.2302631578947368
2012,1,NE,23,7.0,Gonzaga,77.0,10.0,West Virginia,54.0,45.0,46.0,WCC,18.39,113.1,94.7,64.8,2.08,104.9,102.8,6.8,4.4,26.0,7.0,73.8,63.2,10.61,3.25,6.89,6.97,13.86,0.2236842105263158,BE,13.56,111.4,97.9,64.0,8.32,107.3,99.0,7.3,2.6,19.0,14.0,71.1,66.5,4.61,7.53,7.72,4.41,12.13,0.1279239766081871
2012,1,NE,24,2.0,Ohio St.,78.0,15.0,Loyola MD,59.0,47.0,48.0,B10,30.07,118.1,88.1,66.9,10.1,108.9,98.8,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,-0.1737440191387559,MAAC,3.91,103.9,100.0,63.6,-2.7,101.8,104.5,-0.8,3.0,24.0,9.0,67.3,64.2,3.09,-2.72,-2.18,2.54,0.37,-0.1052631578947368
2012,1,SE,25,1.0,North Carolina,77.0,16.0,Vermont,58.0,49.0,50.0,ACC,25.44,116.1,90.7,70.9,7.41,107.2,99.8,13.7,3.4,32.0,6.0,81.3,67.1,14.26,7.07,17.03,4.3,21.34,0.4202786377708979,AE,5.17,105.3,100.1,61.9,-5.44,99.1,104.6,-0.4,3.5,24.0,12.0,67.1,60.9,6.17,-5.19,-2.16,3.13,0.98,0.0833333333333333
2012,1,SE,26,8.0,Creighton,58.0,9.0,Alabama,57.0,51.0,52.0,MVC,16.47,119.2,102.7,65.9,3.79,104.9,101.1,11.3,-1.3,29.0,6.0,79.2,69.7,9.51,3.41,13.18,-0.26,12.92,-0.0870743034055727,SEC,16.69,106.1,89.5,61.9,7.07,107.4,100.3,-0.3,11.5,21.0,12.0,64.7,58.1,6.58,7.18,0.16,13.6,13.76,-0.0592105263157894
2012,1,SE,27,5.0,Temple,44.0,12.0,South Florida,58.0,53.0,54.0,A10,14.49,113.3,98.9,65.9,6.1,106.5,100.4,8.3,1.5,24.0,8.0,75.0,69.5,5.5,4.94,9.09,1.35,10.44,0.0031464530892448,BE,13.13,103.9,90.8,58.5,8.17,107.2,99.0,-5.2,11.7,22.0,14.0,59.3,56.6,2.69,7.29,-5.08,14.28,9.2,0.2478070175438596
2012,1,SE,28,4.0,Michigan,60.0,13.0,Ohio,65.0,55.0,56.0,B10,17.52,114.3,96.8,60.1,10.65,109.0,98.3,2.6,8.1,24.0,10.0,66.3,61.5,4.85,8.98,3.87,9.32,13.19,0.534324942791762,MAC,11.88,106.6,94.7,66.0,0.8,103.6,102.8,2.3,4.6,29.0,8.0,70.2,62.5,7.73,0.17,2.7,4.46,7.17,0.4046052631578947
2012,1,SE,29,6.0,San Diego St.,65.0,11.0,North Carolina St.,79.0,57.0,58.0,MWC,11.16,107.0,95.8,65.8,3.33,104.8,101.5,3.1,3.4,26.0,8.0,71.1,63.7,7.35,3.79,4.59,4.46,9.04,-0.1362781954887218,ACC,14.22,112.1,97.9,67.0,6.22,105.9,99.7,7.3,1.5,24.0,13.0,72.9,67.6,5.3,6.8,9.17,2.94,12.1,0.1745356037151702
2012,1,SE,30,3.0,Georgetown,74.0,14.0,Belmont,59.0,59.0,60.0,BE,21.05,111.2,90.1,62.1,8.32,107.3,99.0,3.8,9.7,24.0,9.0,69.0,59.4,9.67,7.69,4.49,12.32,16.81,-0.1196172248803827,ASun,16.96,117.1,100.1,67.2,-0.32,103.4,103.7,10.6,0.9,27.0,8.0,80.9,67.5,13.37,-1.22,11.7,0.12,11.81,-0.1398026315789473
2012,1,SE,31,7.0,Saint Mary's,69.0,10.0,Purdue,72.0,61.0,62.0,WCC,15.48,114.3,98.8,63.4,0.17,104.1,103.9,6.4,4.5,27.0,6.0,74.8,62.7,12.09,0.78,6.01,5.25,11.26,-0.1925837320574162,B10,16.25,116.2,99.9,64.3,8.81,108.4,99.6,7.5,4.1,22.0,13.0,71.8,66.0,5.83,8.05,8.62,5.26,13.88,-0.3725045372050816
2012,1,SE,32,2.0,Kansas,65.0,15.0,Detroit Mercy,50.0,63.0,64.0,B12,26.91,114.0,87.1,66.3,11.15,108.8,97.6,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,0.004800853485064,Horz,5.48,108.1,102.6,67.1,0.35,102.2,101.8,4.7,-1.9,22.0,14.0,72.1,67.6,4.58,-0.01,4.63,-2.23,2.4,0.2587719298245614
2012,2,NW,33,1.0,Kentucky,87.0,8.0,Iowa St.,71.0,1.0,3.0,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.430921052631579,B12,16.69,113.9,97.2,65.8,7.22,107.0,99.8,7.2,2.6,23.0,11.0,73.2,67.2,6.0,7.32,8.91,4.41,13.32,-0.1165413533834586
2012,2,NW,34,4.0,Indiana,63.0,12.0,VCU,61.0,7.0,6.0,B10,22.55,120.2,97.6,66.7,8.41,107.4,99.0,12.1,3.2,27.0,9.0,77.3,66.4,10.83,7.8,14.53,4.1,18.63,-0.1150097465886939,CAA,13.45,106.9,93.5,65.0,0.53,101.9,101.4,2.7,5.5,29.0,7.0,68.0,59.8,8.17,0.63,2.74,6.05,8.79,-0.1201754385964911
2012,2,NW,35,3.0,Baylor,80.0,11.0,Colorado,63.0,11.0,10.0,B12,21.29,116.0,94.7,65.6,9.61,108.1,98.5,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,-0.1672149122807018,P12,8.89,104.8,95.9,65.1,5.35,105.7,100.4,1.3,3.7,24.0,12.0,67.5,63.0,4.44,5.73,2.06,5.85,7.91,-0.2960526315789473
2012,2,NW,36,10.0,Xavier,70.0,15.0,Lehigh,58.0,14.0,16.0,A10,12.59,108.7,96.1,66.4,7.24,107.4,100.1,5.2,2.8,23.0,13.0,70.6,67.3,3.36,6.22,5.95,3.64,9.59,0.1419534412955465,Pat,9.29,108.6,99.3,67.6,-5.57,100.3,105.8,6.1,-0.1,27.0,8.0,75.7,65.4,10.29,-5.14,5.63,-1.37,4.27,0.2138157894736842
2012,2,SW,37,1.0,Michigan St.,65.0,9.0,Saint Louis,61.0,17.0,20.0,B10,27.87,114.7,86.9,64.3,10.21,108.6,98.4,7.7,9.9,29.0,8.0,71.6,59.3,12.32,9.82,8.73,12.58,21.32,0.4028013582342954,A10,21.2,111.9,90.7,61.9,4.36,105.0,100.6,1.6,10.4,26.0,8.0,68.7,57.6,11.06,4.06,2.48,12.67,15.15,-0.1611842105263157
2012,2,SW,38,4.0,Louisville,59.0,5.0,New Mexico,56.0,23.0,21.0,BE,20.67,106.2,85.5,66.1,10.06,108.6,98.6,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,0.333248987854251,MWC,19.45,110.8,91.4,65.5,2.65,103.9,101.3,6.4,7.1,28.0,7.0,72.7,59.3,13.4,3.34,6.64,8.96,15.6,-0.5904605263157895
2012,2,SW,39,3.0,Marquette,62.0,6.0,Murray St.,53.0,27.0,25.0,BE,20.22,111.5,91.3,70.0,8.24,106.6,98.3,10.5,3.2,27.0,8.0,75.4,65.9,9.43,7.5,12.11,4.82,16.92,-0.212719298245614,OVC,15.34,108.5,93.2,65.0,-2.34,102.9,105.2,2.6,4.9,31.0,2.0,73.1,60.6,12.45,-2.6,3.25,5.49,8.74,-0.0431743421052631
2012,2,SW,40,7.0,Florida,84.0,15.0,Norfolk St.,50.0,29.0,32.0,SEC,22.47,120.4,98.0,64.2,7.18,105.4,98.2,11.8,3.5,26.0,11.0,75.9,65.0,10.92,7.33,13.34,4.91,18.25,0.5251716247139588,MEAC,-1.82,100.9,102.7,66.6,-6.31,100.3,106.6,-1.1,-1.3,26.0,10.0,68.9,67.1,1.83,-5.39,-1.41,-2.27,-3.68,0.6228070175438597
2012,2,NE,41,1.0,Syracuse,75.0,8.0,Kansas St.,59.0,33.0,35.0,BE,26.04,117.7,91.7,64.4,7.98,107.0,99.0,9.9,8.4,34.0,3.0,74.1,61.0,13.11,8.02,11.14,9.99,21.12,0.3464156079854809,B12,17.52,109.8,92.3,66.5,7.98,107.0,99.1,5.8,5.2,22.0,11.0,71.0,64.1,6.94,7.53,7.66,6.81,14.47,-0.0086348684210526
2012,2,NE,42,4.0,Wisconsin,60.0,5.0,Vanderbilt,57.0,39.0,37.0,B10,24.09,113.7,89.6,57.5,8.8,107.6,98.8,0.3,15.9,26.0,10.0,64.0,53.2,10.81,8.24,0.58,18.47,19.04,0.2362938596491228,SEC,20.9,115.6,94.7,64.7,8.48,107.7,99.2,8.2,4.4,25.0,11.0,72.6,65.0,7.67,8.04,9.36,6.35,15.71,-0.3157894736842105
2012,2,NE,43,3.0,Florida St.,56.0,6.0,Cincinnati,62.0,43.0,41.0,ACC,17.14,107.6,90.4,66.6,7.54,106.9,99.4,4.5,7.4,25.0,10.0,69.8,62.9,6.91,7.62,6.0,8.54,14.53,0.0784774436090225,BE,16.03,109.5,93.5,62.9,6.9,105.7,98.8,3.2,6.8,26.0,11.0,68.2,61.5,6.65,6.28,4.55,8.38,12.93,-0.3152173913043478
2012,2,NE,44,2.0,Ohio St.,73.0,7.0,Gonzaga,66.0,47.0,45.0,B10,30.07,118.1,88.1,66.9,10.1,108.9,98.8,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,-0.1737440191387559,WCC,18.39,113.1,94.7,64.8,2.08,104.9,102.8,6.8,4.4,26.0,7.0,73.8,63.2,10.61,3.25,6.89,6.97,13.86,0.2236842105263158
2012,2,SE,45,1.0,North Carolina,87.0,8.0,Creighton,73.0,49.0,51.0,ACC,25.44,116.1,90.7,70.9,7.41,107.2,99.8,13.7,3.4,32.0,6.0,81.3,67.1,14.26,7.07,17.03,4.3,21.34,0.4202786377708979,MVC,16.47,119.2,102.7,65.9,3.79,104.9,101.1,11.3,-1.3,29.0,6.0,79.2,69.7,9.51,3.41,13.18,-0.26,12.92,-0.0870743034055727
2012,2,SE,46,12.0,South Florida,56.0,13.0,Ohio,62.0,54.0,56.0,BE,13.13,103.9,90.8,58.5,8.17,107.2,99.0,-5.2,11.7,22.0,14.0,59.3,56.6,2.69,7.29,-5.08,14.28,9.2,0.2478070175438596,MAC,11.88,106.6,94.7,66.0,0.8,103.6,102.8,2.3,4.6,29.0,8.0,70.2,62.5,7.73,0.17,2.7,4.46,7.17,0.4046052631578947
2012,2,SE,47,3.0,Georgetown,63.0,11.0,North Carolina St.,66.0,59.0,58.0,BE,21.05,111.2,90.1,62.1,8.32,107.3,99.0,3.8,9.7,24.0,9.0,69.0,59.4,9.67,7.69,4.49,12.32,16.81,-0.1196172248803827,ACC,14.22,112.1,97.9,67.0,6.22,105.9,99.7,7.3,1.5,24.0,13.0,72.9,67.6,5.3,6.8,9.17,2.94,12.1,0.1745356037151702
2012,2,SE,48,2.0,Kansas,63.0,10.0,Purdue,60.0,63.0,62.0,B12,26.91,114.0,87.1,66.3,11.15,108.8,97.6,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,0.004800853485064,B10,16.25,116.2,99.9,64.3,8.81,108.4,99.6,7.5,4.1,22.0,13.0,71.8,66.0,5.83,8.05,8.62,5.26,13.88,-0.3725045372050816
2012,3,NW,49,1.0,Kentucky,102.0,4.0,Indiana,90.0,1.0,7.0,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.430921052631579,B10,22.55,120.2,97.6,66.7,8.41,107.4,99.0,12.1,3.2,27.0,9.0,77.3,66.4,10.83,7.8,14.53,4.1,18.63,-0.1150097465886939
2012,3,NW,50,3.0,Baylor,75.0,10.0,Xavier,70.0,11.0,14.0,B12,21.29,116.0,94.7,65.6,9.61,108.1,98.5,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,-0.1672149122807018,A10,12.59,108.7,96.1,66.4,7.24,107.4,100.1,5.2,2.8,23.0,13.0,70.6,67.3,3.36,6.22,5.95,3.64,9.59,0.1419534412955465
2012,3,SW,51,1.0,Michigan St.,44.0,4.0,Louisville,57.0,17.0,23.0,B10,27.87,114.7,86.9,64.3,10.21,108.6,98.4,7.7,9.9,29.0,8.0,71.6,59.3,12.32,9.82,8.73,12.58,21.32,0.4028013582342954,BE,20.67,106.2,85.5,66.1,10.06,108.6,98.6,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,0.333248987854251
2012,3,SW,52,3.0,Marquette,58.0,7.0,Florida,68.0,27.0,29.0,BE,20.22,111.5,91.3,70.0,8.24,106.6,98.3,10.5,3.2,27.0,8.0,75.4,65.9,9.43,7.5,12.11,4.82,16.92,-0.212719298245614,SEC,22.47,120.4,98.0,64.2,7.18,105.4,98.2,11.8,3.5,26.0,11.0,75.9,65.0,10.92,7.33,13.34,4.91,18.25,0.5251716247139588
2012,3,NE,53,1.0,Syracuse,64.0,4.0,Wisconsin,63.0,33.0,39.0,BE,26.04,117.7,91.7,64.4,7.98,107.0,99.0,9.9,8.4,34.0,3.0,74.1,61.0,13.11,8.02,11.14,9.99,21.12,0.3464156079854809,B10,24.09,113.7,89.6,57.5,8.8,107.6,98.8,0.3,15.9,26.0,10.0,64.0,53.2,10.81,8.24,0.58,18.47,19.04,0.2362938596491228
2012,3,NE,54,2.0,Ohio St.,81.0,6.0,Cincinnati,66.0,47.0,41.0,B10,30.07,118.1,88.1,66.9,10.1,108.9,98.8,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,-0.1737440191387559,BE,16.03,109.5,93.5,62.9,6.9,105.7,98.8,3.2,6.8,26.0,11.0,68.2,61.5,6.65,6.28,4.55,8.38,12.93,-0.3152173913043478
2012,3,SE,55,1.0,North Carolina,73.0,13.0,Ohio,65.0,49.0,56.0,ACC,25.44,116.1,90.7,70.9,7.41,107.2,99.8,13.7,3.4,32.0,6.0,81.3,67.1,14.26,7.07,17.03,4.3,21.34,0.4202786377708979,MAC,11.88,106.6,94.7,66.0,0.8,103.6,102.8,2.3,4.6,29.0,8.0,70.2,62.5,7.73,0.17,2.7,4.46,7.17,0.4046052631578947
2012,3,SE,56,2.0,Kansas,60.0,11.0,North Carolina St.,57.0,63.0,58.0,B12,26.91,114.0,87.1,66.3,11.15,108.8,97.6,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,0.004800853485064,ACC,14.22,112.1,97.9,67.0,6.22,105.9,99.7,7.3,1.5,24.0,13.0,72.9,67.6,5.3,6.8,9.17,2.94,12.1,0.1745356037151702
2012,4,NW,57,1.0,Kentucky,82.0,3.0,Baylor,70.0,1.0,11.0,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.430921052631579,B12,21.29,116.0,94.7,65.6,9.61,108.1,98.5,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,-0.1672149122807018
2012,4,SW,58,4.0,Louisville,72.0,7.0,Florida,68.0,23.0,29.0,BE,20.67,106.2,85.5,66.1,10.06,108.6,98.6,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,0.333248987854251,SEC,22.47,120.4,98.0,64.2,7.18,105.4,98.2,11.8,3.5,26.0,11.0,75.9,65.0,10.92,7.33,13.34,4.91,18.25,0.5251716247139588
2012,4,NE,59,1.0,Syracuse,70.0,2.0,Ohio St.,77.0,33.0,47.0,BE,26.04,117.7,91.7,64.4,7.98,107.0,99.0,9.9,8.4,34.0,3.0,74.1,61.0,13.11,8.02,11.14,9.99,21.12,0.3464156079854809,B10,30.07,118.1,88.1,66.9,10.1,108.9,98.8,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,-0.1737440191387559
2012,4,SE,60,1.0,North Carolina,67.0,2.0,Kansas,80.0,49.0,63.0,ACC,25.44,116.1,90.7,70.9,7.41,107.2,99.8,13.7,3.4,32.0,6.0,81.3,67.1,14.26,7.07,17.03,4.3,21.34,0.4202786377708979,B12,26.91,114.0,87.1,66.3,11.15,108.8,97.6,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,0.004800853485064
2012,5,F4,61,1.0,Kentucky,69.0,4.0,Louisville,61.0,1.0,23.0,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.430921052631579,BE,20.67,106.2,85.5,66.1,10.06,108.6,98.6,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,0.333248987854251
2012,5,F4,62,2.0,Kansas,64.0,2.0,Ohio St.,62.0,63.0,47.0,B12,26.91,114.0,87.1,66.3,11.15,108.8,97.6,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,0.004800853485064,B10,30.07,118.1,88.1,66.9,10.1,108.9,98.8,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,-0.1737440191387559
2012,6,Champ,63,1.0,Kentucky,67.0,2.0,Kansas,59.0,1.0,63.0,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.430921052631579,B12,26.91,114.0,87.1,66.3,11.15,108.8,97.6,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,0.004800853485064
2013,0,PI,-4,16.0,North Carolina A&T,73.0,16.0,Liberty,72.0,2.0,65.0,MEAC,-5.3,93.2,98.5,65.5,-6.98,97.2,104.2,-5.7,1.9,20.0,17.0,62.1,61.9,0.22,-6.29,-7.46,0.53,-6.93,0.0958646616541353,BSth,-9.38,101.3,110.6,64.4,-6.47,99.4,105.8,-1.8,-4.7,15.0,21.0,69.1,70.0,-0.83,-5.78,-2.87,-6.24,-9.11,0.0542763157894737
2013,0,PI,-3,11.0,Saint Mary's,67.0,11.0,Middle Tennessee,54.0,10.0,65.0,WCC,19.33,116.1,96.8,62.9,3.18,104.9,101.7,8.6,3.5,28.0,7.0,74.6,62.9,11.63,3.26,8.75,5.71,14.46,-0.1925837320574162,SB,14.77,107.3,92.5,63.4,-2.3,100.7,103.0,3.9,8.2,28.0,6.0,70.7,58.1,12.68,-1.5,2.82,8.35,11.18,0.3052631578947368
2013,0,PI,-2,16.0,James Madison,68.0,16.0,LIU,55.0,50.0,65.0,CAA,-0.92,100.2,101.1,62.9,-3.42,101.9,105.3,-2.6,0.3,21.0,15.0,65.2,64.6,0.56,-2.22,-3.62,1.96,-1.67,0.4144736842105263,NEC,-2.13,110.5,112.6,67.3,-6.79,99.3,106.0,7.8,-8.7,20.0,14.0,78.7,76.1,2.59,-5.78,8.14,-11.33,-3.19,-0.1228070175438596
2013,0,PI,-1,13.0,La Salle,80.0,13.0,Boise St.,71.0,24.0,65.0,A10,13.89,111.8,98.0,64.6,5.67,105.8,100.1,6.2,2.3,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,0.2,MWC,13.54,113.2,99.7,64.8,6.74,105.9,99.2,6.7,1.9,21.0,11.0,73.2,65.5,7.75,5.21,6.9,2.48,9.38,-0.3267543859649122
2013,1,NW,1,1.0,Louisville,79.0,16.0,North Carolina A&T,48.0,1.0,2.0,BE,32.92,117.7,84.8,65.8,10.23,107.4,97.2,10.7,10.3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.333248987854251,MEAC,-5.3,93.2,98.5,65.5,-6.98,97.2,104.2,-5.7,1.9,20.0,17.0,62.1,61.9,0.22,-6.29,-7.46,0.53,-6.93,0.0958646616541353
2013,1,NW,2,8.0,Colorado St.,84.0,9.0,Missouri,72.0,3.0,4.0,MWC,19.12,117.9,98.8,63.8,7.17,105.8,98.6,6.7,1.8,26.0,9.0,72.9,63.7,9.26,5.84,9.02,4.58,13.6,-0.2993421052631578,SEC,18.53,114.9,96.4,66.3,5.62,105.1,99.5,10.2,2.2,23.0,11.0,76.1,66.7,9.41,6.01,11.65,3.78,15.42,-0.340011961722488
2013,1,NW,3,5.0,Oklahoma St.,55.0,12.0,Oregon,68.0,5.0,6.0,B12,18.69,109.0,90.3,66.1,6.38,106.8,100.4,5.4,5.6,24.0,9.0,71.8,63.0,8.85,6.72,7.6,7.97,15.57,-0.0490131578947368,P12,16.78,106.6,89.8,67.9,5.92,105.1,99.2,6.4,2.4,28.0,9.0,71.6,63.6,8.05,5.73,8.26,5.52,13.78,0.374493927125506
2013,1,NW,4,4.0,Saint Louis,64.0,13.0,New Mexico St.,44.0,7.0,8.0,A10,20.01,108.6,88.6,63.8,3.91,104.5,100.6,1.9,8.8,28.0,7.0,68.2,58.2,10.06,4.29,3.48,10.87,14.35,-0.1611842105263157,WAC,7.68,104.7,97.1,63.8,0.36,102.7,102.3,0.7,3.1,24.0,11.0,67.3,62.1,5.14,0.68,0.95,4.14,5.09,-0.2006578947368421
2013,1,NW,5,6.0,Memphis,54.0,11.0,Saint Mary's,52.0,9.0,10.0,CUSA,16.33,107.3,91.0,68.3,1.9,104.8,102.9,6.9,3.5,31.0,5.0,74.5,64.9,9.56,2.73,7.7,4.58,12.28,0.0407894736842105,WCC,19.33,116.1,96.8,62.9,3.18,104.9,101.7,8.6,3.5,28.0,7.0,74.6,62.9,11.63,3.26,8.75,5.71,14.46,-0.1925837320574162
2013,1,NW,6,3.0,Michigan St.,65.0,14.0,Valparaiso,54.0,11.0,12.0,B10,24.17,112.6,88.5,63.1,11.91,108.8,96.9,3.9,10.0,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.4028013582342954,Horz,11.42,110.7,99.3,64.3,-1.5,101.5,103.0,3.9,3.1,26.0,8.0,71.2,62.3,8.85,-1.12,4.35,2.8,7.15,0.0226608187134503
2013,1,NW,7,7.0,Creighton,67.0,10.0,Cincinnati,63.0,13.0,14.0,MVC,21.75,118.3,96.5,63.8,5.73,105.5,99.7,8.9,4.5,28.0,8.0,74.4,63.2,11.28,5.15,10.26,6.17,16.43,-0.0870743034055727,BE,15.57,105.9,90.4,63.0,7.31,105.6,98.3,2.9,8.5,22.0,12.0,66.5,59.0,7.53,6.94,3.83,10.64,14.47,-0.3152173913043478
2013,1,NW,8,2.0,Duke,73.0,15.0,Albany,61.0,15.0,16.0,ACC,26.98,119.1,92.1,66.7,9.95,108.4,98.5,12.2,5.4,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,0.2260599415204678,AE,1.36,102.6,101.3,61.7,-5.19,98.6,103.8,-1.7,3.1,24.0,11.0,64.3,60.7,3.66,-4.51,-3.3,2.45,-0.86,0.0921052631578947
2013,1,SW,9,1.0,Gonzaga,64.0,16.0,Southern,58.0,17.0,18.0,WCC,27.81,120.5,92.7,63.3,4.37,105.4,101.0,10.7,5.6,32.0,3.0,77.0,59.9,17.17,4.14,11.34,9.1,20.44,0.2236842105263158,SWAC,0.5,99.3,98.8,63.4,-11.47,95.2,106.7,-2.9,4.0,23.0,10.0,67.4,57.3,10.09,-10.32,-4.83,2.21,-2.62,0.056390977443609
2013,1,SW,10,8.0,Pittsburgh,55.0,9.0,Wichita St.,73.0,19.0,20.0,BE,24.08,115.6,91.5,59.3,4.52,104.9,100.4,4.5,12.2,24.0,9.0,69.2,56.0,13.18,5.66,4.68,14.16,18.84,-0.4128289473684211,MVC,20.31,111.8,91.5,63.8,6.71,106.9,100.2,4.4,7.5,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.0502392344497608
2013,1,SW,11,5.0,Wisconsin,46.0,12.0,Mississippi,57.0,21.0,22.0,B10,22.57,108.3,85.7,60.4,11.08,108.8,97.7,2.4,13.2,23.0,12.0,65.0,55.9,9.03,9.73,3.16,15.6,18.76,0.2362938596491228,SEC,16.95,112.3,95.3,69.2,3.19,103.4,100.2,10.3,1.2,27.0,9.0,77.2,66.9,10.28,4.17,12.96,1.48,14.44,-0.2738486842105263
2013,1,SW,12,4.0,Kansas St.,61.0,13.0,La Salle,63.0,23.0,24.0,B12,18.16,113.5,95.3,61.4,6.82,106.1,99.3,3.8,7.4,27.0,8.0,69.0,60.4,8.54,6.54,4.18,9.36,13.54,-0.0086348684210526,A10,13.89,111.8,98.0,64.6,5.67,105.8,100.1,6.2,2.3,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,0.2
2013,1,SW,13,6.0,Arizona,81.0,11.0,Belmont,64.0,25.0,26.0,P12,21.88,115.4,93.5,65.5,7.99,106.4,98.5,9.2,5.3,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.237422600619195,OVC,14.92,111.6,96.6,65.9,-0.74,103.8,104.6,7.1,3.5,26.0,7.0,76.8,64.5,12.24,-0.92,7.37,3.04,10.41,-0.1398026315789473
2013,1,SW,14,3.0,New Mexico,62.0,14.0,Harvard,68.0,27.0,28.0,MWC,19.02,109.9,90.9,63.7,7.98,106.4,98.4,3.9,6.0,29.0,6.0,67.3,60.6,6.66,6.59,4.58,8.66,13.24,-0.5904605263157895,Ivy,7.07,108.1,101.1,63.3,0.6,102.8,102.2,1.6,0.8,20.0,10.0,68.3,64.1,4.17,0.17,2.61,1.35,3.96,0.1447368421052632
2013,1,SW,15,7.0,Notre Dame,58.0,10.0,Iowa St.,76.0,29.0,30.0,BE,16.65,114.6,97.9,60.3,6.53,105.1,98.6,6.1,4.6,25.0,10.0,70.0,63.5,6.51,7.24,6.69,7.06,13.76,-0.0931440443213296,B12,17.63,117.5,99.8,68.3,6.74,105.5,98.7,12.6,-1.3,23.0,12.0,79.4,71.0,8.37,6.13,15.4,-0.89,14.5,-0.1165413533834586
2013,1,SW,16,2.0,Ohio St.,95.0,15.0,Iona,70.0,31.0,32.0,B10,25.42,115.1,89.7,63.6,10.18,107.3,97.1,7.5,8.5,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.1737440191387559,MAAC,7.45,114.4,106.9,69.7,0.94,102.4,101.4,12.6,-7.9,20.0,14.0,80.4,76.3,4.06,0.0,14.63,-10.58,4.06,-0.1924342105263157
