Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2013,0,PI,-2,16,James Madison,68,16,LIU,55,50,65,21.0,15.0,65.2,64.6,0.56,-2.22,-3.62,1.96,-1.67,0.2265625,20.0,14.0,78.7,76.1,2.59,-5.78,8.14,-11.33,-3.19,-0.109375
2013,0,PI,-1,13,La Salle,80,13,Boise St.,71,24,65,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,2.75,21.0,11.0,73.2,65.5,7.75,5.21,6.9,2.48,9.38,-0.234375
2013,1,NW,1,1,Louisville,79,16,North Carolina A&T,48,1,2,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.375,20.0,17.0,62.1,61.9,0.22,-6.29,-7.46,0.53,-6.93,0.96875
2013,1,NW,2,8,Colorado St.,84,9,Missouri,72,3,4,26.0,9.0,72.9,63.7,9.26,5.84,9.02,4.58,13.6,-0.4114583333333333,23.0,11.0,76.1,66.7,9.41,6.01,11.65,3.78,15.42,-0.380859375
2013,1,NW,3,5,Oklahoma St.,55,12,Oregon,68,5,6,24.0,9.0,71.8,63.0,8.85,6.72,7.6,7.97,15.57,-0.5647321428571429,28.0,9.0,71.6,63.6,8.05,5.73,8.26,5.52,13.78,0.5815972222222222
2013,1,NW,4,4,Saint Louis,64,13,New Mexico St.,44,7,8,28.0,7.0,68.2,58.2,10.06,4.29,3.48,10.87,14.35,-0.10546875,24.0,11.0,67.3,62.1,5.14,0.68,0.95,4.14,5.09,-0.234375
2013,1,NW,5,6,Memphis,54,11,Saint Mary's,52,9,10,31.0,5.0,74.5,64.9,9.56,2.73,7.7,4.58,12.28,0.12109375,28.0,7.0,74.6,62.9,11.63,3.26,8.75,5.71,14.46,-0.1927083333333333
2013,1,NW,6,3,Michigan St.,65,14,Valparaiso,54,11,12,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.68125,26.0,8.0,71.2,62.3,8.85,-1.12,4.35,2.8,7.15,-0.1796875
2013,1,NW,7,7,Creighton,67,10,Cincinnati,63,13,14,28.0,8.0,74.4,63.2,11.28,5.15,10.26,6.17,16.43,-0.0052083333333333,22.0,12.0,66.5,59.0,7.53,6.94,3.83,10.64,14.47,-0.2170138888888889
2013,1,NW,8,2,Duke,73,15,Albany,61,15,16,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,-0.0010416666666666,24.0,11.0,64.3,60.7,3.66,-4.51,-3.3,2.45,-0.86,0.2239583333333333
2013,1,SW,9,1,Gonzaga,64,16,Southern,58,17,18,32.0,3.0,77.0,59.9,17.17,4.14,11.34,9.1,20.44,0.26953125,23.0,10.0,67.4,57.3,10.09,-10.32,-4.83,2.21,-2.62,-0.03125
2013,1,SW,10,8,Pittsburgh,55,9,Wichita St.,73,19,20,24.0,9.0,69.2,56.0,13.18,5.66,4.68,14.16,18.84,-0.37109375,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.2276785714285714
2013,1,SW,11,5,Wisconsin,46,12,Mississippi,57,21,22,23.0,12.0,65.0,55.9,9.03,9.73,3.16,15.6,18.76,0.2801339285714285,27.0,9.0,77.2,66.9,10.28,4.17,12.96,1.48,14.44,-0.0208333333333333
2013,1,SW,12,4,Kansas St.,61,13,La Salle,63,23,24,27.0,8.0,69.0,60.4,8.54,6.54,4.18,9.36,13.54,0.153125,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,2.75
2013,1,SW,13,6,Arizona,81,11,Belmont,64,25,26,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.1744791666666666,26.0,7.0,76.8,64.5,12.24,-0.92,7.37,3.04,10.41,-0.2265625
2013,1,SW,14,3,New Mexico,62,14,Harvard,68,27,28,29.0,6.0,67.3,60.6,6.66,6.59,4.58,8.66,13.24,-0.88125,20.0,10.0,68.3,64.1,4.17,0.17,2.61,1.35,3.96,0.15234375
2013,1,SW,15,7,Notre Dame,58,10,Iowa St.,76,29,30,25.0,10.0,70.0,63.5,6.51,7.24,6.69,7.06,13.76,0.1145833333333333,23.0,12.0,79.4,71.0,8.37,6.13,15.4,-0.89,14.5,-0.26875
2013,1,SW,16,2,Ohio St.,95,15,Iona,70,31,32,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.078125,20.0,14.0,80.4,76.3,4.06,0.0,14.63,-10.58,4.06,-0.171875
2013,1,NE,17,1,Kansas,64,16,Western Kentucky,57,33,34,31.0,6.0,75.2,61.9,13.24,7.55,11.67,9.12,20.79,-0.0966796875,20.0,16.0,66.9,65.7,1.25,-1.12,-1.51,0.88,-0.63,0.54375
2013,1,NE,18,8,North Carolina,78,9,Villanova,71,35,36,25.0,11.0,76.7,69.2,7.5,8.06,12.85,1.72,14.57,0.5479910714285714,20.0,14.0,67.9,65.1,2.74,8.54,5.98,4.77,10.75,0.3545673076923077
2013,1,NE,19,5,VCU,88,12,Akron,42,37,38,27.0,9.0,76.9,64.5,12.42,4.55,11.51,5.46,16.97,-0.0071022727272727,26.0,7.0,71.8,62.8,9.03,0.18,4.29,3.83,8.12,-0.2625
2013,1,NE,20,4,Michigan,71,13,South Dakota St.,56,39,40,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.8522727272727273,25.0,10.0,73.4,65.7,7.66,-3.27,3.2,-0.85,2.35,-0.3046875
2013,1,NE,21,6,UCLA,63,11,Minnesota,83,41,42,25.0,10.0,74.4,69.3,5.06,7.77,11.84,0.98,12.82,0.73125,21.0,13.0,68.7,62.2,6.53,10.31,7.55,9.29,16.84,-0.359375
2013,1,NE,22,3,Florida,79,14,Northwestern St.,47,43,44,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.6234375,23.0,9.0,80.0,71.4,8.56,-3.79,8.54,-8.15,0.39,-0.109375
2013,1,NE,23,7,San Diego St.,70,10,Oklahoma,55,45,46,23.0,11.0,69.3,61.1,8.21,6.14,4.91,8.04,12.95,-0.0052083333333333,20.0,12.0,70.6,66.3,4.31,7.08,7.27,4.12,11.4,0.2135416666666666
2013,1,NE,24,2,Georgetown,68,15,Florida Gulf Coast,78,47,48,25.0,7.0,64.7,56.4,8.25,7.61,1.43,14.43,15.86,-1.0535714285714286,26.0,11.0,72.9,66.7,6.14,-1.82,4.25,-1.24,3.01,0.890625
2013,1,SE,25,1,Indiana,83,16,James Madison,62,49,50,29.0,7.0,78.6,62.1,16.53,8.39,16.85,8.07,24.92,-0.1183035714285714,21.0,15.0,65.2,64.6,0.56,-2.22,-3.62,1.96,-1.67,0.2265625
2013,1,SE,26,8,North Carolina St.,72,9,Temple,76,51,52,24.0,11.0,77.4,70.2,7.14,7.19,13.6,0.73,14.34,-0.0044642857142857,24.0,10.0,72.2,67.9,4.32,5.21,6.78,2.76,9.54,-0.5044642857142857
2013,1,SE,27,5,UNLV,61,12,California,64,53,54,25.0,10.0,71.4,63.0,8.34,5.6,6.81,6.0,12.81,-0.59375,21.0,12.0,67.2,64.3,2.88,7.71,4.43,6.17,10.59,-0.40625
2013,1,SE,28,4,Syracuse,81,13,Montana,34,55,56,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.6203125,25.0,7.0,69.9,65.5,4.44,-4.29,-0.87,-0.32,-1.19,-0.18125
2013,1,SE,29,6,Butler,68,11,Bucknell,56,57,58,27.0,9.0,69.3,63.9,5.44,6.09,4.32,6.68,11.01,1.0746527777777777,28.0,6.0,67.0,57.8,9.15,-1.95,-0.53,7.5,6.96,-0.3203125
2013,1,SE,30,3,Marquette,59,14,Davidson,58,59,60,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2542613636363636,26.0,8.0,73.2,62.1,11.18,-3.43,4.62,2.68,7.3,0.0807291666666666
2013,1,SE,31,7,Illinois,57,10,Colorado,49,61,62,23.0,13.0,68.5,64.8,3.69,10.04,6.85,6.33,13.18,-0.78125,21.0,12.0,67.6,63.6,4.0,7.91,4.3,7.62,11.91,-0.38125
2013,1,SE,32,2,Miami FL,78,15,Pacific,49,63,64,29.0,7.0,69.7,60.6,9.11,7.87,5.28,11.71,16.98,0.6026785714285714,22.0,13.0,67.0,63.9,3.03,0.76,-0.83,2.51,1.67,-0.1875
2013,2,NW,33,1,Louisville,82,8,Colorado St.,56,1,3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.375,26.0,9.0,72.9,63.7,9.26,5.84,9.02,4.58,13.6,-0.4114583333333333
2013,2,NW,34,4,Saint Louis,57,12,Oregon,74,7,6,28.0,7.0,68.2,58.2,10.06,4.29,3.48,10.87,14.35,-0.10546875,28.0,9.0,71.6,63.6,8.05,5.73,8.26,5.52,13.78,0.5815972222222222
2013,2,NW,35,3,Michigan St.,70,6,Memphis,48,11,9,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.68125,31.0,5.0,74.5,64.9,9.56,2.73,7.7,4.58,12.28,0.12109375
2013,2,NW,36,2,Duke,66,7,Creighton,50,15,13,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,-0.0010416666666666,28.0,8.0,74.4,63.2,11.28,5.15,10.26,6.17,16.43,-0.0052083333333333
2013,2,SW,37,1,Gonzaga,70,9,Wichita St.,76,17,20,32.0,3.0,77.0,59.9,17.17,4.14,11.34,9.1,20.44,0.26953125,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.2276785714285714
2013,2,SW,38,12,Mississippi,74,13,La Salle,76,22,24,27.0,9.0,77.2,66.9,10.28,4.17,12.96,1.48,14.44,-0.0208333333333333,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,2.75
2013,2,SW,39,6,Arizona,74,14,Harvard,51,25,28,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.1744791666666666,20.0,10.0,68.3,64.1,4.17,0.17,2.61,1.35,3.96,0.15234375
2013,2,SW,40,2,Ohio St.,78,10,Iowa St.,75,31,30,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.078125,23.0,12.0,79.4,71.0,8.37,6.13,15.4,-0.89,14.5,-0.26875
2013,2,NE,41,1,Kansas,70,8,North Carolina,58,33,35,31.0,6.0,75.2,61.9,13.24,7.55,11.67,9.12,20.79,-0.0966796875,25.0,11.0,76.7,69.2,7.5,8.06,12.85,1.72,14.57,0.5479910714285714
2013,2,NE,42,4,Michigan,78,5,VCU,53,39,37,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.8522727272727273,27.0,9.0,76.9,64.5,12.42,4.55,11.51,5.46,16.97,-0.0071022727272727
2013,2,NE,43,3,Florida,78,11,Minnesota,64,43,42,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.6234375,21.0,13.0,68.7,62.2,6.53,10.31,7.55,9.29,16.84,-0.359375
2013,2,NE,44,7,San Diego St.,71,15,Florida Gulf Coast,81,45,48,23.0,11.0,69.3,61.1,8.21,6.14,4.91,8.04,12.95,-0.0052083333333333,26.0,11.0,72.9,66.7,6.14,-1.82,4.25,-1.24,3.01,0.890625
2013,2,SE,45,1,Indiana,58,9,Temple,52,49,52,29.0,7.0,78.6,62.1,16.53,8.39,16.85,8.07,24.92,-0.1183035714285714,24.0,10.0,72.2,67.9,4.32,5.21,6.78,2.76,9.54,-0.5044642857142857
2013,2,SE,46,4,Syracuse,66,12,California,60,55,54,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.6203125,21.0,12.0,67.2,64.3,2.88,7.71,4.43,6.17,10.59,-0.40625
2013,2,SE,47,3,Marquette,74,6,Butler,72,59,57,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2542613636363636,27.0,9.0,69.3,63.9,5.44,6.09,4.32,6.68,11.01,1.0746527777777777
2013,2,SE,48,2,Miami FL,63,7,Illinois,59,63,61,29.0,7.0,69.7,60.6,9.11,7.87,5.28,11.71,16.98,0.6026785714285714,23.0,13.0,68.5,64.8,3.69,10.04,6.85,6.33,13.18,-0.78125
2013,3,NW,49,1,Louisville,77,12,Oregon,69,1,6,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.375,28.0,9.0,71.6,63.6,8.05,5.73,8.26,5.52,13.78,0.5815972222222222
2013,3,NW,50,2,Duke,71,3,Michigan St.,61,15,11,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,-0.0010416666666666,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.68125
2013,3,SW,51,9,Wichita St.,72,13,La Salle,58,20,24,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.2276785714285714,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,2.75
2013,3,SW,52,2,Ohio St.,73,6,Arizona,70,31,25,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.078125,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.1744791666666666
2013,3,NE,53,1,Kansas,85,4,Michigan,87,33,39,31.0,6.0,75.2,61.9,13.24,7.55,11.67,9.12,20.79,-0.0966796875,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.8522727272727273
2013,3,NE,54,3,Florida,62,15,Florida Gulf Coast,50,43,48,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.6234375,26.0,11.0,72.9,66.7,6.14,-1.82,4.25,-1.24,3.01,0.890625
2013,3,SE,55,1,Indiana,50,4,Syracuse,61,49,55,29.0,7.0,78.6,62.1,16.53,8.39,16.85,8.07,24.92,-0.1183035714285714,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.6203125
2013,3,SE,56,2,Miami FL,61,3,Marquette,71,63,59,29.0,7.0,69.7,60.6,9.11,7.87,5.28,11.71,16.98,0.6026785714285714,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2542613636363636
2013,4,NW,57,1,Louisville,85,2,Duke,63,1,15,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.375,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,-0.0010416666666666
2013,4,SW,58,2,Ohio St.,66,9,Wichita St.,70,31,20,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.078125,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.2276785714285714
2013,4,NE,59,3,Florida,59,4,Michigan,79,43,39,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.6234375,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.8522727272727273
2013,4,SE,60,3,Marquette,39,4,Syracuse,55,59,55,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2542613636363636,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.6203125
2013,5,F4,61,1,Louisville,72,9,Wichita St.,68,1,20,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.375,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.2276785714285714
2013,5,F4,62,4,Michigan,61,4,Syracuse,56,39,55,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.8522727272727273,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.6203125
2013,6,Champ,63,1,Louisville,82,4,Michigan,76,1,39,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.375,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.8522727272727273
2014,0,PI,-4,16,Albany,71,16,Mount St. Mary's,64,2,65,19.0,15.0,65.9,63.9,1.91,-5.22,-6.24,2.93,-3.31,0.2239583333333333,16.0,17.0,75.9,77.8,-1.88,-4.44,3.42,-9.74,-6.32,0.96875
2014,0,PI,-3,12,North Carolina St.,74,12,Xavier,59,54,65,22.0,14.0,71.1,69.6,1.58,7.44,6.58,2.45,9.02,-0.0044642857142857,21.0,13.0,71.8,68.1,3.71,8.14,5.63,6.21,11.84,0.4453125
2014,0,PI,-2,16,Cal Poly,81,16,Texas Southern,69,50,65,14.0,20.0,63.0,63.6,-0.65,1.69,-9.08,7.74,-1.34,0.96875,19.0,15.0,76.0,73.9,2.12,-10.07,0.64,-9.05,-8.41,0.5375
2014,0,PI,-1,11,Tennessee,78,11,Iowa,65,58,65,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,-0.0909090909090909,20.0,13.0,81.5,70.3,11.15,7.43,16.33,2.25,18.58,-0.3619791666666667
2014,1,NW,1,1,Florida,67,16,Albany,55,1,2,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.6234375,19.0,15.0,65.9,63.9,1.91,-5.22,-6.24,2.93,-3.31,0.2239583333333333
2014,1,NW,2,8,Colorado,48,9,Pittsburgh,77,3,4,23.0,12.0,70.2,68.2,2.0,8.8,4.06,6.74,10.8,-0.38125,26.0,10.0,71.8,61.9,9.92,7.54,7.31,10.15,17.46,-0.37109375
2014,1,NW,3,5,VCU,75,12,Stephen F. Austin,77,5,6,26.0,9.0,75.0,65.2,9.77,4.78,7.98,6.57,14.55,-0.0071022727272727,32.0,3.0,76.0,63.4,12.63,-6.76,-0.3,5.12,4.82,0.128125
2014,1,NW,4,4,UCLA,76,13,Tulsa,59,7,8,28.0,9.0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,0.73125,21.0,13.0,72.7,67.6,5.06,1.17,3.09,3.14,6.23,-0.25
2014,1,NW,5,6,Ohio St.,59,11,Dayton,60,9,10,25.0,10.0,69.5,59.8,9.71,8.12,3.37,14.47,17.84,-0.078125,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,0.1484375
2014,1,NW,6,3,Syracuse,77,14,Western Michigan,53,11,12,28.0,6.0,68.0,59.2,8.79,7.25,2.13,13.92,16.05,0.6203125,23.0,10.0,71.9,67.7,4.18,-1.45,1.13,0.6,1.73,-0.109375
2014,1,NW,7,7,New Mexico,53,10,Stanford,58,13,14,27.0,7.0,74.0,66.1,7.88,4.84,6.62,6.1,12.72,-0.88125,23.0,13.0,72.7,68.3,4.42,9.0,6.68,6.74,13.42,0.8203125
2014,1,NW,8,2,Kansas,80,15,Eastern Kentucky,69,15,16,25.0,10.0,79.0,70.1,8.86,11.4,13.34,6.91,20.25,-0.0966796875,24.0,10.0,78.7,70.9,7.82,-4.34,2.73,-2.13,0.6,-0.1875
2014,1,SW,9,1,Virginia,70,16,Coastal Carolina,59,17,18,30.0,7.0,66.2,55.7,10.51,7.86,0.62,17.76,18.38,-0.6109375,21.0,13.0,72.3,68.4,3.88,-6.31,-5.0,-0.21,-5.21,-0.03125
2014,1,SW,10,8,Memphis,71,9,George Washington,66,19,20,24.0,10.0,76.9,70.5,6.38,7.14,8.98,4.04,13.02,0.12109375,24.0,9.0,73.2,67.0,6.18,4.42,4.78,5.82,10.6,-0.609375
2014,1,SW,11,5,Cincinnati,57,12,Harvard,61,21,22,27.0,7.0,68.4,58.4,9.97,5.28,0.7,14.55,15.26,-0.2170138888888889,27.0,5.0,73.2,61.0,12.22,-0.47,3.99,6.79,10.79,0.15234375
2014,1,SW,12,4,Michigan St.,93,13,Delaware,78,23,24,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.68125,25.0,10.0,79.5,75.7,3.83,-1.1,9.67,-6.94,2.73,-0.21875
2014,1,SW,13,6,North Carolina,79,11,Providence,77,25,26,24.0,10.0,76.6,69.8,6.82,8.42,10.62,4.63,15.24,0.5479910714285714,23.0,12.0,73.3,69.8,3.51,7.85,6.93,4.43,11.37,-0.3255208333333333
2014,1,SW,14,3,Iowa St.,93,14,North Carolina Central,75,27,28,28.0,8.0,83.0,74.4,8.64,9.88,17.3,1.22,18.52,-0.26875,28.0,6.0,73.9,59.5,14.41,-8.03,-0.99,4.96,3.97,-0.109375
2014,1,SW,15,7,Connecticut,89,10,Saint Joseph's,81,29,30,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.5171875,24.0,10.0,71.6,67.6,3.97,5.08,4.2,4.85,9.05,-0.3645833333333333
2014,1,SW,16,2,Villanova,73,15,Milwaukee,53,31,32,29.0,5.0,78.0,66.5,11.47,7.5,10.41,8.56,18.97,0.3545673076923077,21.0,14.0,70.4,70.5,-0.11,-0.44,-0.11,-1.42,-1.53,-0.1875
2014,1,NE,17,1,Arizona,68,16,Weber St.,59,33,34,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1744791666666666,19.0,12.0,72.7,66.5,6.23,-4.23,-1.35,0.43,-0.92,-0.109375
2014,1,NE,18,8,Gonzaga,85,9,Oklahoma St.,77,35,36,29.0,7.0,76.7,65.9,10.81,5.36,6.61,8.96,15.56,0.26953125,21.0,13.0,80.2,69.6,10.68,8.34,13.7,5.31,19.02,-0.5647321428571429
2014,1,NE,19,5,Oklahoma,75,12,North Dakota St.,80,37,38,23.0,10.0,81.9,76.0,5.94,8.97,15.64,-0.73,14.91,0.2135416666666666,26.0,7.0,75.5,65.6,9.94,-0.02,3.55,2.76,6.31,0.2890625
2014,1,NE,20,4,San Diego St.,73,13,New Mexico St.,69,39,40,31.0,5.0,70.3,57.0,13.28,4.86,0.91,14.04,14.95,-0.0052083333333333,26.0,10.0,77.0,67.1,9.89,-2.58,5.27,0.9,6.16,-0.234375
2014,1,NE,21,6,Baylor,74,11,Nebraska,60,41,42,26.0,12.0,74.8,67.8,7.0,10.11,6.78,9.02,15.8,-0.1692708333333333,19.0,13.0,66.8,65.2,1.63,8.5,2.73,7.4,10.13,-0.7734375
2014,1,NE,22,3,Creighton,76,14,Louisiana,66,43,44,27.0,8.0,78.7,67.9,10.86,7.17,12.14,5.89,18.03,-0.0052083333333333,23.0,12.0,81.0,75.2,5.77,-0.28,8.1,-5.19,2.91,-0.1302083333333333
2014,1,NE,23,7,Oregon,87,10,BYU,68,45,46,24.0,10.0,81.9,74.1,7.71,8.05,14.69,1.06,15.75,0.5815972222222222,23.0,12.0,83.7,77.3,6.43,5.72,15.1,-3.46,11.63,-0.275390625
2014,1,NE,24,2,Wisconsin,75,15,American,35,47,48,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2801339285714285,20.0,13.0,63.1,59.1,3.94,-3.25,-7.93,8.62,0.69,-0.1614583333333333
2014,1,SE,25,1,Wichita St.,64,16,Cal Poly,37,49,50,35.0,1.0,75.2,59.5,15.69,1.74,6.06,10.59,16.65,0.2276785714285714,14.0,20.0,63.0,63.6,-0.65,1.69,-9.08,7.74,-1.34,0.96875
2014,1,SE,26,8,Kentucky,56,9,Kansas St.,49,51,52,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.6045673076923077,20.0,13.0,69.1,65.4,3.67,8.47,1.4,10.74,12.14,0.153125
2014,1,SE,27,5,Saint Louis,83,12,North Carolina St.,80,53,54,27.0,7.0,69.8,61.9,7.91,4.24,2.13,9.5,11.63,-0.10546875,22.0,14.0,71.1,69.6,1.58,7.44,6.58,2.45,9.02,-0.0044642857142857
2014,1,SE,28,4,Louisville,71,13,Manhattan,64,55,56,31.0,6.0,81.0,61.1,19.89,4.8,13.26,11.43,24.69,0.375,25.0,8.0,77.0,70.0,6.94,-0.9,5.2,0.84,6.04,-0.25
2014,1,SE,29,6,Massachusetts,67,11,Tennessee,86,57,58,24.0,9.0,75.8,71.2,4.61,6.0,9.22,1.39,10.61,-0.6875,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,-0.0909090909090909
2014,1,SE,30,3,Duke,71,14,Mercer,78,59,60,26.0,9.0,78.4,67.4,11.03,8.48,13.87,5.64,19.51,-0.0010416666666666,27.0,9.0,78.8,66.9,11.83,-3.42,4.06,1.28,5.33,0.890625
2014,1,SE,31,7,Texas,87,10,Arizona St.,85,61,62,24.0,11.0,74.2,70.7,3.51,9.15,7.27,5.4,12.67,-0.3317307692307692,21.0,12.0,75.3,69.4,5.91,7.41,9.13,4.19,13.32,0.03515625
2014,1,SE,32,2,Michigan,57,15,Wofford,40,63,64,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.8522727272727273,20.0,13.0,66.8,62.2,4.58,-5.95,-9.66,5.35,-4.32,-0.190625
2014,2,NW,33,1,Florida,61,9,Pittsburgh,45,1,4,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.6234375,26.0,10.0,71.8,61.9,9.92,7.54,7.31,10.15,17.46,-0.37109375
2014,2,NW,34,4,UCLA,77,12,Stephen F. Austin,60,7,6,28.0,9.0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,0.73125,32.0,3.0,76.0,63.4,12.63,-6.76,-0.3,5.12,4.82,0.128125
2014,2,NW,35,3,Syracuse,53,11,Dayton,55,11,10,28.0,6.0,68.0,59.2,8.79,7.25,2.13,13.92,16.05,0.6203125,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,0.1484375
2014,2,NW,36,2,Kansas,57,10,Stanford,60,15,14,25.0,10.0,79.0,70.1,8.86,11.4,13.34,6.91,20.25,-0.0966796875,23.0,13.0,72.7,68.3,4.42,9.0,6.68,6.74,13.42,0.8203125
2014,2,SW,37,1,Virginia,78,8,Memphis,60,17,19,30.0,7.0,66.2,55.7,10.51,7.86,0.62,17.76,18.38,-0.6109375,24.0,10.0,76.9,70.5,6.38,7.14,8.98,4.04,13.02,0.12109375
2014,2,SW,38,4,Michigan St.,80,12,Harvard,73,23,22,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.68125,27.0,5.0,73.2,61.0,12.22,-0.47,3.99,6.79,10.79,0.15234375
2014,2,SW,39,3,Iowa St.,85,6,North Carolina,83,27,25,28.0,8.0,83.0,74.4,8.64,9.88,17.3,1.22,18.52,-0.26875,24.0,10.0,76.6,69.8,6.82,8.42,10.62,4.63,15.24,0.5479910714285714
2014,2,SW,40,2,Villanova,65,7,Connecticut,77,31,29,29.0,5.0,78.0,66.5,11.47,7.5,10.41,8.56,18.97,0.3545673076923077,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.5171875
2014,2,NE,41,1,Arizona,84,8,Gonzaga,61,33,35,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1744791666666666,29.0,7.0,76.7,65.9,10.81,5.36,6.61,8.96,15.56,0.26953125
2014,2,NE,42,4,San Diego St.,63,12,North Dakota St.,44,39,38,31.0,5.0,70.3,57.0,13.28,4.86,0.91,14.04,14.95,-0.0052083333333333,26.0,7.0,75.5,65.6,9.94,-0.02,3.55,2.76,6.31,0.2890625
2014,2,NE,43,3,Creighton,55,6,Baylor,85,43,41,27.0,8.0,78.7,67.9,10.86,7.17,12.14,5.89,18.03,-0.0052083333333333,26.0,12.0,74.8,67.8,7.0,10.11,6.78,9.02,15.8,-0.1692708333333333
2014,2,NE,44,2,Wisconsin,85,7,Oregon,77,47,45,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2801339285714285,24.0,10.0,81.9,74.1,7.71,8.05,14.69,1.06,15.75,0.5815972222222222
